,SKU,Date,Unit Sales,Dollar Sales
2121,7312455530,2016-08-19,3,68.97
2122,7312455520,2014-08-20,1,25.99
2123,7312455520,2014-08-20,1,22.99
2124,7312455520,2014-08-22,2,51.98
2125,7312455520,2014-08-28,1,25.99
2126,7312455520,2014-08-29,2,51.98
2127,7312455520,2014-08-29,2,51.98
2128,7312455520,2014-09-01,3,77.97
2129,7312455520,2014-09-03,1,22.99
2130,7312455520,2014-09-03,1,22.99
2131,7312455520,2014-09-04,1,25.99
2132,7312455520,2014-09-04,1,25.99
2133,7312455520,2014-09-05,2,51.98
2134,7312455520,2014-09-10,1,22.99
2135,7312455520,2014-09-11,1,25.99
2136,7312455520,2014-09-11,1,25.99
2137,7312455520,2014-09-12,2,51.98
2138,7312455520,2014-09-12,2,51.98
2139,7312455520,2014-09-13,2,51.98
2140,7312455520,2014-09-15,3,77.97
2141,7312455520,2014-09-17,1,22.99
2142,7312455520,2014-09-18,1,25.99
2143,7312455520,2014-09-19,2,51.98
2144,7312455520,2014-09-24,1,25.99
2145,7312455520,2014-09-24,1,25.99
2146,7312455520,2014-09-24,1,22.99
2147,7312455520,2014-09-29,3,77.97
2148,7312455520,2014-10-01,1,25.99
2149,7312455520,2014-10-01,1,25.99
2150,7312455520,2014-10-01,1,22.99
2151,7312455520,2014-10-02,1,25.99
2152,7312455520,2014-10-03,2,51.98
2153,7312455520,2014-10-03,2,51.98
2154,7312455520,2014-10-06,3,77.97
2155,7312455520,2014-10-08,1,25.99
2156,7312455520,2014-10-14,3,77.97
2157,7312455520,2014-10-14,3,77.97
2158,7312455520,2014-10-15,1,25.99
2159,7312455520,2014-10-15,1,25.99
2160,7312455520,2014-10-15,1,22.99
2161,7312455520,2014-10-16,1,25.99
2162,7312455520,2014-10-16,1,25.99
2163,7312455520,2014-10-17,2,51.98
2164,7312455520,2014-10-17,2,51.98
2165,7312455520,2014-10-20,3,77.97
2166,7312455520,2014-10-22,1,25.99
2167,7312455520,2014-10-22,1,22.99
2168,7312455520,2014-10-25,2,51.98
2169,7312455520,2014-10-29,1,25.99
2170,7312455520,2014-10-29,1,25.99
2171,7312455520,2014-10-29,1,25.99
2172,7312455520,2014-10-29,2,51.98
2173,7312455520,2014-10-31,2,51.98
2174,7312455520,2014-11-01,2,51.98
2175,7312455520,2014-11-04,3,77.97
2176,7312455520,2014-11-05,1,25.99
2177,7312455520,2014-11-05,2,51.98
2178,7312455520,2014-11-06,1,25.99
2179,7312455520,2014-11-07,1,25.99
2180,7312455520,2014-11-07,2,51.98
2181,7312455520,2014-11-12,1,25.99
2182,7312455520,2014-11-21,2,51.98
2183,7312455520,2014-11-25,3,77.97
2184,7312455520,2014-11-26,1,22.99
2185,7312455520,2014-12-03,1,25.99
2186,7312455520,2014-12-03,1,25.99
2187,7312455520,2014-12-03,1,22.99
2188,7312455520,2014-12-04,1,25.99
2189,7312455520,2014-12-11,1,25.99
2190,7312455520,2014-12-12,1,25.99
2191,7312455520,2014-12-12,2,51.98
2192,7312455520,2014-12-15,3,68.97
2193,7312455520,2014-12-16,3,77.97
2194,7312455520,2014-12-16,3,77.97
2195,7312455520,2014-12-17,1,25.99
2196,7312455520,2014-12-17,1,25.99
2197,7312455520,2014-12-18,1,25.99
2198,7312455520,2014-12-18,1,25.99
2199,7312455520,2014-12-19,2,51.98
2200,7312455520,2014-12-22,3,77.97
2201,7312455520,2014-12-31,1,25.99
2202,7312455520,2014-12-31,1,22.99
2203,7312455520,2014-12-31,1,22.99
2204,7312455520,2015-01-02,2,51.98
2205,7312455520,2015-01-07,1,25.99
2206,7312455520,2015-01-07,1,25.99
2207,7312455520,2015-01-07,1,25.99
2208,7312455520,2015-01-09,2,51.98
2209,7312455520,2015-01-10,2,51.98
2210,7312455520,2015-01-12,3,77.97
2211,7312455520,2015-01-14,1,25.99
2212,7312455520,2015-01-14,2,51.98
2213,7312455520,2015-01-15,1,25.99
2214,7312455520,2015-01-17,2,51.98
2215,7312455520,2015-01-21,1,25.99
2216,7312455520,2015-01-21,2,51.98
2217,7312455520,2015-01-22,1,25.99
2218,7312455520,2015-01-22,1,25.99
2219,7312455520,2015-01-23,2,51.98
2220,7312455520,2015-01-24,2,51.98
2221,7312455520,2015-01-24,2,51.98
2222,7312455520,2015-01-26,3,68.97
2223,7312455520,2015-01-28,1,25.99
2224,7312455520,2015-01-30,1,25.99
2225,7312455520,2015-01-31,2,51.98
2226,7312455520,2015-02-02,3,77.97
2227,7312455520,2015-02-02,3,68.97
2228,7312455520,2015-02-03,3,77.97
2229,7312455520,2015-02-04,2,51.98
2230,7312455520,2015-02-05,1,25.99
2231,7312455520,2015-02-06,1,25.99
2232,7312455520,2015-02-11,1,29.99
2233,7312455520,2015-02-11,2,59.98
2234,7312455520,2015-02-12,1,29.99
2235,7312455520,2015-02-13,2,59.98
2236,7312455520,2015-02-14,2,59.98
2237,7312455520,2015-02-16,3,89.97
2238,7312455520,2015-02-18,1,29.99
2239,7312455520,2015-02-19,1,29.99
2240,7312455520,2015-02-20,2,59.98
2241,7312455520,2015-02-20,2,59.98
2242,7312455520,2015-02-23,3,89.97
2243,7312455520,2015-02-25,1,29.99
2244,7312455520,2015-02-25,2,59.98
2245,7312455520,2015-02-27,2,59.98
2246,7312455520,2015-02-28,2,59.98
2247,7312455520,2015-03-04,1,29.99
2248,7312455520,2015-03-04,1,29.99
2249,7312455520,2015-03-04,1,22.99
2250,7312455520,2015-03-04,1,22.99
2251,7312455520,2015-03-05,1,29.99
2252,7312455520,2015-03-05,1,29.99
2253,7312455520,2015-03-06,2,59.98
2254,7312455520,2015-03-07,2,59.98
2255,7312455520,2015-03-09,3,89.97
2256,7312455520,2015-03-11,1,29.99
2257,7312455520,2015-03-11,1,29.99
2258,7312455520,2015-03-11,2,59.98
2259,7312455520,2015-03-12,1,29.99
2260,7312455520,2015-03-12,1,29.99
2261,7312455520,2015-03-13,1,29.99
2262,7312455520,2015-03-18,1,29.99
2263,7312455520,2015-03-19,1,29.99
2264,7312455520,2015-03-20,2,59.98
2265,7312455520,2015-03-20,2,59.98
2266,7312455520,2015-03-21,2,59.98
2267,7312455520,2015-03-23,3,89.97
2268,7312455520,2015-03-24,3,89.97
2269,7312455520,2015-03-25,1,29.99
2270,7312455520,2015-03-25,1,29.99
2271,7312455520,2015-03-26,1,29.99
2272,7312455520,2015-03-26,1,29.99
2273,7312455520,2015-03-27,1,29.99
2274,7312455520,2015-03-27,2,59.98
2275,7312455520,2015-03-28,2,59.98
2276,7312455520,2015-03-30,3,89.97
2277,7312455520,2015-04-01,1,29.99
2278,7312455520,2015-04-01,1,29.99
2279,7312455520,2015-04-01,1,29.99
2280,7312455520,2015-04-02,1,29.99
2281,7312455520,2015-04-03,1,29.99
2282,7312455520,2015-04-03,2,59.98
2283,7312455520,2015-04-08,1,29.99
2284,7312455520,2015-04-08,1,22.99
2285,7312455520,2015-04-09,1,29.99
2286,7312455520,2015-04-09,1,29.99
2287,7312455520,2015-04-15,1,29.99
2288,7312455520,2015-04-15,2,59.98
2289,7312455520,2015-04-17,2,59.98
2290,7312455520,2015-04-20,3,89.97
2291,7312455520,2015-04-24,1,29.99
2292,7312455520,2015-04-29,1,29.99
2293,7312455520,2015-04-30,1,29.99
2294,7312455520,2015-04-30,1,29.99
2295,7312455520,2015-05-01,1,29.99
2296,7312455520,2015-05-04,3,89.97
2297,7312455520,2015-05-04,3,68.97
2298,7312455520,2015-05-05,3,89.97
2299,7312455520,2015-05-06,1,29.99
2300,7312455520,2015-05-06,1,29.99
2301,7312455520,2015-05-06,1,29.99
2302,7312455520,2015-05-07,1,29.99
2303,7312455520,2015-05-13,1,29.99
2304,7312455520,2015-05-14,1,29.99
2305,7312455520,2015-05-15,2,59.98
2306,7312455520,2015-05-15,2,59.98
2307,7312455520,2015-05-18,3,89.97
2308,7312455520,2015-05-20,1,29.99
2309,7312455520,2015-05-20,2,59.98
2310,7312455520,2015-05-21,1,29.99
2311,7312455520,2015-05-23,2,59.98
2312,7312455520,2015-05-27,1,29.99
2313,7312455520,2015-05-27,1,29.99
2314,7312455520,2015-05-28,1,29.99
2315,7312455520,2015-05-28,1,29.99
2316,7312455520,2015-05-30,2,59.98
2317,7312455520,2015-06-04,1,29.99
2318,7312455520,2015-06-04,1,29.99
2319,7312455520,2015-06-05,2,59.98
2320,7312455520,2015-06-06,2,59.98
2321,7312455520,2015-06-08,3,68.97
2322,7312455520,2015-06-10,2,59.98
2323,7312455520,2015-06-12,2,59.98
2324,7312455520,2015-06-13,2,59.98
2325,7312455520,2015-06-15,3,89.97
2326,7312455520,2015-06-17,1,29.99
2327,7312455520,2015-06-18,1,29.99
2328,7312455520,2015-06-18,1,29.99
2329,7312455520,2015-06-19,2,59.98
2330,7312455520,2015-06-24,1,29.99
2331,7312455520,2015-06-24,1,29.99
2332,7312455520,2015-06-24,2,59.98
2333,7312455520,2015-06-29,3,68.97
2334,7312455520,2015-07-01,1,29.99
2335,7312455520,2015-07-01,1,22.99
2336,7312455520,2015-07-02,1,29.99
2337,7312455520,2015-07-02,1,29.99
2338,7312455520,2015-07-08,1,29.99
2339,7312455520,2015-07-09,1,29.99
2340,7312455520,2015-07-09,1,29.99
2341,7312455520,2015-07-10,2,59.98
2342,7312455520,2015-07-10,2,59.98
2343,7312455520,2015-07-15,2,59.98
2344,7312455520,2015-07-16,1,29.99
2345,7312455520,2015-07-16,1,29.99
2346,7312455520,2015-07-20,3,89.97
2347,7312455520,2015-07-23,1,29.99
2348,7312455520,2015-07-23,1,29.99
2349,7312455520,2015-07-24,2,59.98
2350,7312455520,2015-07-25,2,59.98
2351,7312455520,2015-07-25,2,59.98
2352,7312455520,2015-07-27,3,89.97
2353,7312455520,2015-07-27,3,89.97
2354,7312455520,2015-07-29,1,29.99
2355,7312455520,2015-07-29,1,29.99
2356,7312455520,2015-07-29,1,29.99
2357,7312455520,2015-07-29,1,22.99
2358,7312455520,2015-07-30,1,29.99
2359,7312455520,2015-07-31,1,29.99
2360,7312455520,2015-08-01,2,59.98
2361,7312455520,2015-08-05,2,59.98
2362,7312455520,2015-08-06,1,29.99
2363,7312455520,2015-08-07,2,59.98
2364,7312455520,2015-08-10,3,68.97
2365,7312455520,2015-08-12,1,29.99
2366,7312455520,2015-08-13,1,29.99
2367,7312455520,2015-08-14,2,59.98
2368,7312455520,2015-08-17,3,89.97
2369,7312455520,2015-08-17,3,68.97
2370,7312455520,2015-08-19,1,29.99
2371,7312455520,2015-08-21,1,29.99
2372,7312455520,2015-08-26,2,59.98
2373,7312455520,2015-08-28,1,29.99
2374,7312455520,2015-09-02,1,29.99
2375,7312455520,2015-09-02,1,29.99
2376,7312455520,2015-09-02,1,29.99
2377,7312455520,2015-09-02,1,22.99
2378,7312455520,2015-09-03,1,29.99
2379,7312455520,2015-09-04,1,29.99
2380,7312455520,2015-09-04,2,59.98
2381,7312455520,2015-09-05,2,59.98
2382,7312455520,2015-09-07,3,68.97
2383,7312455520,2015-09-09,1,29.99
2384,7312455520,2015-09-09,2,59.98
2385,7312455520,2015-09-12,2,59.98
2386,7312455520,2015-09-16,1,29.99
2387,7312455520,2015-09-18,2,59.98
2388,7312455520,2015-09-28,3,89.97
2389,7312455520,2015-09-28,3,68.97
2390,7312455520,2015-10-03,2,59.98
2391,7312455520,2015-10-05,3,89.97
2392,7312455520,2015-10-07,1,29.99
2393,7312455520,2015-10-07,1,29.99
2394,7312455520,2015-10-07,1,29.99
2395,7312455520,2015-10-07,1,29.99
2396,7312455520,2015-10-08,1,29.99
2397,7312455520,2015-10-09,2,59.98
2398,7312455520,2015-10-14,2,59.98
2399,7312455520,2015-10-16,1,29.99
2400,7312455520,2015-10-17,2,59.98
2401,7312455520,2015-10-19,3,89.97
2402,7312455520,2015-10-19,3,89.97
2403,7312455520,2015-10-19,3,68.97
2404,7312455520,2015-10-21,1,29.99
2405,7312455520,2015-10-21,1,29.99
2406,7312455520,2015-10-22,1,29.99
2407,7312455520,2015-10-23,2,59.98
2408,7312455520,2015-10-26,3,89.97
2409,7312455520,2015-10-26,3,68.97
2410,7312455520,2015-10-28,1,22.99
2411,7312455520,2015-10-29,1,29.99
2412,7312455520,2015-10-29,1,29.99
2413,7312455520,2015-10-30,2,59.98
2414,7312455520,2015-10-31,2,59.98
2415,7312455520,2015-11-04,2,59.98
2416,7312455520,2015-11-05,1,29.99
2417,7312455520,2015-11-11,1,29.99
2418,7312455520,2015-11-12,1,29.99
2419,7312455520,2015-11-13,2,59.98
2420,7312455520,2015-11-16,3,89.97
2421,7312455520,2015-11-16,3,89.97
2422,7312455520,2015-11-18,1,29.99
2423,7312455520,2015-11-19,1,29.99
2424,7312455520,2015-11-20,2,59.98
2425,7312455520,2015-11-23,3,89.97
2426,7312455520,2015-11-25,1,22.99
2427,7312455520,2015-11-30,3,89.97
2428,7312455520,2015-12-01,3,89.97
2429,7312455520,2015-12-02,1,29.99
2430,7312455520,2015-12-04,2,59.98
2431,7312455520,2015-12-07,3,68.97
2432,7312455520,2015-12-09,1,29.99
2433,7312455520,2015-12-11,1,29.99
2434,7312455520,2015-12-14,3,89.97
2435,7312455520,2015-12-16,1,22.99
2436,7312455520,2015-12-16,2,59.98
2437,7312455520,2015-12-18,2,59.98
2438,7312455520,2015-12-19,2,59.98
2439,7312455520,2015-12-21,3,89.97
2440,7312455520,2015-12-22,3,89.97
2441,7312455520,2015-12-23,1,29.99
2442,7312455520,2015-12-23,1,29.99
2443,7312455520,2015-12-23,1,29.99
2444,7312455520,2015-12-24,1,29.99
2445,7312455520,2015-12-30,1,29.99
2446,7312455520,2015-12-30,1,29.99
2447,7312455520,2016-01-04,3,68.97
2448,7312455520,2016-01-06,1,29.99
2449,7312455520,2016-01-06,1,29.99
2450,7312455520,2016-01-18,3,68.97
2451,7312455520,2016-01-20,1,29.99
2452,7312455520,2016-01-21,1,29.99
2453,7312455520,2016-01-22,2,59.98
2454,7312455520,2016-01-23,2,59.98
2455,7312455520,2016-01-27,1,29.99
2456,7312455520,2016-01-27,1,22.99
2457,7312455520,2016-01-29,2,59.98
2458,7312455520,2016-01-29,2,59.98
2459,7312455520,2016-02-01,3,68.97
2460,7312455520,2016-02-03,1,29.99
2461,7312455520,2016-02-05,1,29.99
2462,7312455520,2016-02-10,1,31.99
2463,7312455520,2016-02-12,2,63.98
2464,7312455520,2016-02-12,2,63.98
2465,7312455520,2016-02-17,1,31.99
2466,7312455520,2016-02-17,1,31.99
2467,7312455520,2016-02-19,1,31.99
2468,7312455520,2016-02-20,2,63.98
2469,7312455520,2016-02-24,1,31.99
2470,7312455520,2016-02-24,1,31.99
2471,7312455520,2016-02-24,1,31.99
2472,7312455520,2016-03-02,1,22.99
2473,7312455520,2016-03-02,2,63.98
2474,7312455520,2016-03-04,1,31.99
2475,7312455520,2016-03-05,2,63.98
2476,7312455520,2016-03-07,3,95.97
2477,7312455520,2016-03-09,1,31.99
2478,7312455520,2016-03-09,1,31.99
2479,7312455520,2016-03-14,3,68.97
2480,7312455520,2016-03-16,1,31.99
2481,7312455520,2016-03-16,1,22.99
2482,7312455520,2016-03-16,2,63.98
2483,7312455520,2016-03-17,1,31.99
2484,7312455520,2016-03-17,1,31.99
2485,7312455520,2016-03-23,1,31.99
2486,7312455520,2016-03-23,1,31.99
2487,7312455520,2016-03-23,1,22.99
2488,7312455520,2016-03-23,2,63.98
2489,7312455520,2016-03-28,3,95.97
2490,7312455520,2016-03-31,1,31.99
2491,7312455520,2016-04-01,1,31.99
2492,7312455520,2016-04-01,2,63.98
2493,7312455520,2016-04-06,1,31.99
2494,7312455520,2016-04-06,1,31.99
2495,7312455520,2016-04-06,1,22.99
2496,7312455520,2016-04-07,1,31.99
2497,7312455520,2016-04-08,1,31.99
2498,7312455520,2016-04-08,2,63.98
2499,7312455520,2016-04-09,2,63.98
2500,7312455520,2016-04-11,3,95.97
2501,7312455520,2016-04-11,3,68.97
2502,7312455520,2016-04-13,1,31.99
2503,7312455520,2016-04-14,1,31.99
2504,7312455520,2016-04-15,1,31.99
2505,7312455520,2016-04-22,1,31.99
2506,7312455520,2016-04-23,2,63.98
2507,7312455520,2016-04-25,3,95.97
2508,7312455520,2016-04-27,1,31.99
2509,7312455520,2016-04-27,1,31.99
2510,7312455520,2016-04-27,1,22.99
2511,7312455520,2016-04-28,1,31.99
2512,7312455520,2016-04-29,2,63.98
2513,7312455520,2016-05-02,3,95.97
2514,7312455520,2016-05-05,1,31.99
2515,7312455520,2016-05-09,3,68.97
2516,7312455520,2016-05-11,1,31.99
2517,7312455520,2016-05-11,1,31.99
2518,7312455520,2016-05-11,1,31.99
2519,7312455520,2016-05-11,1,31.99
2520,7312455520,2016-05-12,1,31.99
2521,7312455520,2016-05-14,2,63.98
2522,7312455520,2016-05-18,1,31.99
2523,7312455520,2016-05-18,1,31.99
2524,7312455520,2016-05-19,1,31.99
2525,7312455520,2016-05-20,1,31.99
2526,7312455520,2016-05-20,2,63.98
2527,7312455520,2016-05-25,1,31.99
2528,7312455520,2016-05-25,1,31.99
2529,7312455520,2016-05-25,1,31.99
2530,7312455520,2016-05-26,1,31.99
2531,7312455520,2016-05-26,1,31.99
2532,7312455520,2016-06-01,1,31.99
2533,7312455520,2016-06-02,1,31.99
2534,7312455520,2016-06-08,1,31.99
2535,7312455520,2016-06-08,1,31.99
2536,7312455520,2016-06-08,1,22.99
2537,7312455520,2016-06-13,3,68.97
2538,7312455520,2016-06-15,1,31.99
2539,7312455520,2016-06-15,1,31.99
2540,7312455520,2016-06-15,1,22.99
2541,7312455520,2016-06-20,3,68.97
2542,7312455520,2016-06-21,3,95.97
2543,7312455520,2016-06-22,1,31.99
2544,7312455520,2016-06-22,1,31.99
2545,7312455520,2016-06-24,2,63.98
2546,7312455520,2016-06-29,1,31.99
2547,7312455520,2016-06-30,1,31.99
2548,7312455520,2016-06-30,1,31.99
2549,7312455520,2016-07-01,1,31.99
2550,7312455520,2016-07-06,1,31.99
2551,7312455520,2016-07-06,1,31.99
2552,7312455520,2016-07-06,1,31.99
2553,7312455520,2016-07-08,2,63.98
2554,7312455520,2016-07-11,3,95.97
2555,7312455520,2016-07-11,3,68.97
2556,7312455520,2016-07-13,1,31.99
2557,7312455520,2016-07-13,1,31.99
2558,7312455520,2016-07-13,1,31.99
2559,7312455520,2016-07-15,1,31.99
2560,7312455520,2016-07-15,2,63.98
2561,7312455520,2016-07-20,1,31.99
2562,7312455520,2016-07-20,1,31.99
2563,7312455520,2016-07-20,2,63.98
2564,7312455520,2016-07-21,1,31.99
2565,7312455520,2016-07-25,3,95.97
2566,7312455520,2016-07-27,1,31.99
2567,7312455520,2016-07-28,1,31.99
2568,7312455520,2016-07-28,1,31.99
2569,7312455520,2016-07-29,1,31.99
2570,7312455520,2016-08-01,3,68.97
2571,7312455520,2016-08-03,1,31.99
2572,7312455520,2016-08-03,1,31.99
2573,7312455520,2016-08-04,1,31.99
2574,7312455520,2016-08-05,1,31.99
2575,7312455520,2016-08-12,1,31.99
2576,7312455520,2016-08-15,3,95.97
2577,7312455520,2016-08-15,3,95.97
2578,7312455520,2016-08-17,1,31.99
2579,7312455520,2016-08-17,2,63.98
2580,7312455520,2016-08-18,1,31.99
2581,8000520021,2014-08-20,1,9.99
2582,8000520021,2014-08-21,3,29.97
2583,8000520021,2014-08-22,6,59.94
2584,8000520021,2014-08-23,10,99.9
2585,8000520021,2014-08-25,1,9.99
2586,8000520021,2014-08-26,2,19.98
2587,8000520021,2014-08-27,1,9.99
2588,8000520021,2014-08-28,2,19.98
2589,8000520021,2014-08-29,3,29.97
2590,8000520021,2014-08-30,6,59.94
2591,8000520021,2014-09-02,1,9.99
2592,8000520021,2014-09-03,1,9.99
2593,8000520021,2014-09-04,2,19.98
2594,8000520021,2014-09-05,5,49.95
2595,8000520021,2014-09-06,7,69.93
2596,8000520021,2014-09-09,1,9.99
2597,8000520021,2014-09-10,1,9.99
2598,8000520021,2014-09-11,1,9.99
2599,8000520021,2014-09-12,3,29.97
2600,8000520021,2014-09-13,8,79.92
2601,8000520021,2014-09-16,1,9.99
2602,8000520021,2014-09-17,1,9.99
2603,8000520021,2014-09-18,2,19.98
2604,8000520021,2014-09-19,5,49.95
2605,8000520021,2014-09-20,7,69.93
2606,8000520021,2014-09-23,1,9.99
2607,8000520021,2014-09-24,1,9.99
2608,8000520021,2014-09-25,2,19.98
2609,8000520021,2014-09-26,3,29.97
2610,8000520021,2014-09-27,5,49.95
2611,8000520021,2014-09-30,1,9.99
2612,8000520021,2014-10-01,1,9.99
2613,8000520021,2014-10-02,2,19.98
2614,8000520021,2014-10-03,4,39.96
2615,8000520021,2014-10-04,6,59.94
2616,8000520021,2014-10-08,1,9.99
2617,8000520021,2014-10-09,2,19.98
2618,8000520021,2014-10-10,3,29.97
2619,8000520021,2014-10-11,7,69.93
2620,8000520021,2014-10-13,1,9.99
2621,8000520021,2014-10-14,2,19.98
2622,8000520021,2014-10-15,2,19.98
2623,8000520021,2014-10-16,4,39.96
2624,8000520021,2014-10-17,6,59.94
2625,8000520021,2014-10-18,10,99.9
2626,8000520021,2014-10-21,1,9.99
2627,8000520021,2014-10-22,1,9.99
2628,8000520021,2014-10-23,2,19.98
2629,8000520021,2014-10-24,6,59.94
2630,8000520021,2014-10-25,10,99.9
2631,8000520021,2014-10-27,1,9.99
2632,8000520021,2014-10-28,2,19.98
2633,8000520021,2014-10-29,2,19.98
2634,8000520021,2014-10-30,4,39.96
2635,8000520021,2014-10-31,7,69.93
2636,8000520021,2014-11-01,8,79.92
2637,8000520021,2014-11-03,1,9.99
2638,8000520021,2014-11-04,2,19.98
2639,8000520021,2014-11-05,2,19.98
2640,8000520021,2014-11-06,3,29.97
2641,8000520021,2014-11-07,5,49.95
2642,8000520021,2014-11-08,7,69.93
2643,8000520021,2014-11-11,2,19.98
2644,8000520021,2014-11-12,1,9.99
2645,8000520021,2014-11-13,2,19.98
2646,8000520021,2014-11-14,6,59.94
2647,8000520021,2014-11-15,11,109.89
2648,8000520021,2014-11-17,1,9.99
2649,8000520021,2014-11-18,3,29.97
2650,8000520021,2014-11-19,3,29.97
2651,8000520021,2014-11-20,4,39.96
2652,8000520021,2014-11-21,9,89.91
2653,8000520021,2014-11-22,13,129.87
2654,8000520021,2014-11-24,1,9.99
2655,8000520021,2014-11-25,2,19.98
2656,8000520021,2014-11-26,1,9.99
2657,8000520021,2014-11-27,2,19.98
2658,8000520021,2014-11-28,5,49.95
2659,8000520021,2014-11-29,7,69.93
2660,8000520021,2014-12-02,1,9.99
2661,8000520021,2014-12-03,2,19.98
2662,8000520021,2014-12-04,3,29.97
2663,8000520021,2014-12-05,7,69.93
2664,8000520021,2014-12-06,10,99.9
2665,8000520021,2014-12-09,1,9.99
2666,8000520021,2014-12-10,2,19.98
2667,8000520021,2014-12-11,2,19.98
2668,8000520021,2014-12-12,4,39.96
2669,8000520021,2014-12-13,7,69.93
2670,8000520021,2014-12-16,2,19.98
2671,8000520021,2014-12-17,1,9.99
2672,8000520021,2014-12-18,2,19.98
2673,8000520021,2014-12-19,5,49.95
2674,8000520021,2014-12-20,10,99.9
2675,8000520021,2014-12-22,2,19.98
2676,8000520021,2014-12-23,3,29.97
2677,8000520021,2014-12-24,2,19.98
2678,8000520021,2014-12-25,5,49.95
2679,8000520021,2014-12-26,8,79.92
2680,8000520021,2014-12-27,7,69.93
2681,8000520021,2014-12-30,1,9.99
2682,8000520021,2014-12-31,1,9.99
2683,8000520021,2015-01-01,2,19.98
2684,8000520021,2015-01-02,5,49.95
2685,8000520021,2015-01-03,10,99.9
2686,8000520021,2015-01-06,2,19.98
2687,8000520021,2015-01-07,2,19.98
2688,8000520021,2015-01-08,3,29.97
2689,8000520021,2015-01-09,6,59.94
2690,8000520021,2015-01-10,9,89.91
2691,8000520021,2015-01-15,1,9.99
2692,8000520021,2015-01-16,2,19.98
2693,8000520021,2015-01-17,5,49.95
2694,8000520021,2015-01-19,1,9.99
2695,8000520021,2015-01-20,3,29.97
2696,8000520021,2015-01-21,2,19.98
2697,8000520021,2015-01-22,4,39.96
2698,8000520021,2015-01-23,9,89.91
2699,8000520021,2015-01-24,9,89.91
2700,8000520021,2015-01-26,1,9.99
2701,8000520021,2015-01-27,2,19.98
2702,8000520021,2015-01-28,3,29.97
2703,8000520021,2015-01-29,2,19.98
2704,8000520021,2015-01-30,9,89.91
2705,8000520021,2015-01-31,10,99.9
2706,8000520021,2015-02-02,1,9.99
2707,8000520021,2015-02-03,1,9.99
2708,8000520021,2015-02-04,2,19.98
2709,8000520021,2015-02-05,3,29.97
2710,8000520021,2015-02-06,7,69.93
2711,8000520021,2015-02-07,9,89.91
2712,8000520021,2015-02-09,1,9.99
2713,8000520021,2015-02-10,3,29.97
2714,8000520021,2015-02-11,3,29.97
2715,8000520021,2015-02-12,4,39.96
2716,8000520021,2015-02-13,8,79.92
2717,8000520021,2015-02-14,9,89.91
2718,8000520021,2015-02-16,2,19.98
2719,8000520021,2015-02-17,5,49.95
2720,8000520021,2015-02-18,3,29.97
2721,8000520021,2015-02-19,4,39.96
2722,8000520021,2015-02-20,10,99.9
2723,8000520021,2015-02-21,14,139.86
2724,8000520021,2015-02-24,3,29.97
2725,8000520021,2015-02-25,3,29.97
2726,8000520021,2015-02-26,5,49.95
2727,8000520021,2015-02-27,9,89.91
2728,8000520021,2015-02-28,15,149.85
2729,8000520021,2015-03-02,1,9.99
2730,8000520021,2015-03-03,2,19.98
2731,8000520021,2015-03-04,3,29.97
2732,8000520021,2015-03-05,5,49.95
2733,8000520021,2015-03-06,9,89.91
2734,8000520021,2015-03-07,10,99.9
2735,8000520021,2015-03-09,1,9.99
2736,8000520021,2015-03-10,2,19.98
2737,8000520021,2015-03-11,2,19.98
2738,8000520021,2015-03-12,4,39.96
2739,8000520021,2015-03-13,7,69.93
2740,8000520021,2015-03-14,9,89.91
2741,8000520021,2015-03-17,4,39.96
2742,8000520021,2015-03-18,4,39.96
2743,8000520021,2015-03-19,5,49.95
2744,8000520021,2015-03-20,9,89.91
2745,8000520021,2015-03-21,9,89.91
2746,8000520021,2015-03-23,1,9.99
2747,8000520021,2015-03-24,2,19.98
2748,8000520021,2015-03-25,2,19.98
2749,8000520021,2015-03-26,4,39.96
2750,8000520021,2015-03-27,8,79.92
2751,8000520021,2015-03-28,12,119.88
2752,8000520021,2015-03-31,2,19.98
2753,8000520021,2015-04-01,2,19.98
2754,8000520021,2015-04-02,4,39.96
2755,8000520021,2015-04-03,9,89.91
2756,8000520021,2015-04-04,12,119.88
2757,8000520021,2015-04-06,1,9.99
2758,8000520021,2015-04-07,3,29.97
2759,8000520021,2015-04-08,3,29.97
2760,8000520021,2015-04-09,5,49.95
2761,8000520021,2015-04-10,9,89.91
2762,8000520021,2015-04-11,12,119.88
2763,8000520021,2015-04-13,1,9.99
2764,8000520021,2015-04-14,2,19.98
2765,8000520021,2015-04-15,1,9.99
2766,8000520021,2015-04-16,3,29.97
2767,8000520021,2015-04-17,5,49.95
2768,8000520021,2015-04-18,9,89.91
2769,8000520021,2015-04-20,1,9.99
2770,8000520021,2015-04-21,2,19.98
2771,8000520021,2015-04-22,2,19.98
2772,8000520021,2015-04-23,3,29.97
2773,8000520021,2015-04-24,7,69.93
2774,8000520021,2015-04-25,12,119.88
2775,8000520021,2015-04-27,1,9.99
2776,8000520021,2015-04-28,3,29.97
2777,8000520021,2015-04-29,4,39.96
2778,8000520021,2015-04-30,5,49.95
2779,8000520021,2015-05-01,10,99.9
2780,8000520021,2015-05-02,13,129.87
2781,8000520021,2015-05-04,2,19.98
2782,8000520021,2015-05-05,3,29.97
2783,8000520021,2015-05-06,2,19.98
2784,8000520021,2015-05-07,5,49.95
2785,8000520021,2015-05-08,8,79.92
